DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,CNT,MIN_DIST
MMO_ATT,A2072F6F8D4C37FD5F,嘟嘟房市區停車,MMO_ATT_A03_5_201606,1,12
MMO_ATT,K2CCA4689A4958AA55,CITYCAFE中熱美式,MMO_ATT_A12_26_201606,1,30
MMO_ATT,F1AD06707ED1CCC059,CITYCAFE中熱拿鐵,MMO_ATT_A12_31_201606,5,27
MMO_ATT,Q268E1C2AD953C5DD0,嘟嘟房市區停車,MMO_ATT_A03_5_201606,2,5
MMO_ATT,A2E7A59B2AC0E2C6DF,EZ訂,MMO_ATT_A04_1_201606,1,15
MMO_ATT,N2AF45EAF3D4C8D257,新光三越商品券,MMO_ATT_A07_1_201606,1,6
MMO_ATT,P20AD5ACB13041ADA6,EZ訂,MMO_ATT_A04_1_201606,1,33
MMO_ATT,Q235CFD7D783FA6D71,長榮航空里程,MMO_ATT_A03_1_201606,1,11
MMO_ATT,R1E25EE92ECFFFF4CF,現金抵用券100元,MMO_ATT_A12_37_201606,2,44
MMO_ATT,B131B5274FE4048953,Yahoo 購物中心,MMO_ATT_A08_61_201606,1,63
MMO_ATT,A12B431FAD0FA8C3F7,CITYCAFE中熱拿鐵,MMO_ATT_A12_31_201606,1,79
MMO_ATT,H13EAE0A0862AE64E8,中華電信,MMO_ATT_A06_1_201606,1,29
MMO_ATT,A196692445629E525E,CITYCAFE中熱美式,MMO_ATT_A12_26_201606,2,7
MMO_ATT,N27943074AB3BB6D29,momo百貨,MMO_ATT_A08_8_201606,1,6
MMO_ATT,F29F14D2165352509C,100元即享券乙份,MMO_ATT_A02_39_201608,1,57
MMO_ATT,F170C203B252D2CCEA,長榮航空里程,MMO_ATT_A03_1_201606,1,79
MMO_ATT,H1F5B23C58EF91BF06,新光三越商品券,MMO_ATT_A07_1_201606,3,53
MMO_ATT,H1FBDFDA4A1CBE6881,陶板屋和風創作料理套餐乙份,MMO_ATT_A02_72_201608,1,16
MMO_ATT,V1E1A3E4C06E72C41D,中華電信,MMO_ATT_A06_1_201606,1,10
MMO_ATT,A1D726733457717E75,中華電信,MMO_ATT_A06_1_201606,1,7
MMO_ATT,A260819AFC8FD36013,太平洋百貨商品券,MMO_ATT_A07_2_201606,3,61
MMO_ATT,J2F6B500164480F2E3,CITYCAFE中熱美式,MMO_ATT_A12_26_201606,1,2
MMO_ATT,O25BBA7F3A64E22CB6,小美香草冰淇淋,MMO_ATT_A12_11_201606,1,79
MMO_ATT,Q265D83B84472645E7,現金抵用券100元,MMO_ATT_A12_37_201606,3,67
MMO_ATT,A230994B7CAF536DD9,in89豪華數位影城,MMO_ATT_A04_3_201606,1,29
MMO_ATT,M2AB2C454513894816,100元即享券乙份,MMO_ATT_A02_39_201608,1,64
MMO_ATT,A14B88D6CD5F1E47F7,台灣高鐵升等商務車廂,MMO_ATT_A03_12_201606,1,20
MMO_ATT,F15C522D7CA1C3ED04,超值早餐49元現金抵用券,MMO_ATT_A12_40_201606,1,43
MMO_ATT,L2F34CC76F2BBA2976,新光三越商品券,MMO_ATT_A07_1_201606,1,3
MMO_ATT,F288FFB500C8195584,新月豪華影城,MMO_ATT_A04_5_201606,1,31
MMO_ATT,L2CC28F9A7811B13F3,蜜汁烤雞堡+薯條(L)+冰紅茶(L)乙份,MMO_ATT_A02_39_201606,1,90
MMO_ATT,H2339BBBEC62FB1A7B,太平洋百貨,MMO_ATT_A08_3_201606,1,25
MMO_ATT,R16C38162B96AD8700,檸檬蛋糕,MMO_ATT_A02_1_201608,1,10
MMO_ATT,A29BCA9E7A819ACA71,中華電信,MMO_ATT_A08_52_201606,1,2
MMO_ATT,P17AFCF13CD43546FE,中華電信,MMO_ATT_A06_1_201606,4,6
MMO_ATT,05D9A8829E2D2CFDF0,遠傳電信,MMO_ATT_A06_2_201606,1,69
MMO_ATT,T1B2C2991351412338,CITYCAFE大熱拿鐵,MMO_ATT_A12_34_201606,2,84
MMO_ATT,N2122E4301A50D78D7,現金抵用券100元,MMO_ATT_A12_37_201606,1,68
MMO_ATT,F17236232207EF164F,現金抵用券200元,MMO_ATT_A12_38_201606,1,61
MMO_ATT,C1AE9E0F70F7CD653A,長榮航空里程,MMO_ATT_A03_1_201606,1,18
MMO_ATT,K2686E7CCC14EABE68,CITYCAFE大冰拿鐵,MMO_ATT_A12_35_201606,1,87
MMO_ATT,C2D9C8D072613F6552,100元即享券乙份,MMO_ATT_A02_39_201608,3,42
MMO_ATT,P2575324415407FD00,新光三越商品券,MMO_ATT_A07_1_201606,1,4
MMO_ATT,E15B6B858FC4EF2931,長榮航空香港來回機票,MMO_ATT_A03_15_201606,1,7
MMO_ATT,H13A9D70A5067DBA65,遠傳電信,MMO_ATT_A06_2_201606,3,5
MMO_ATT,A233981A6F4200A707,新光三越百貨,MMO_ATT_A08_4_201606,1,57
MMO_ATT,A164159392B852426F,台灣電力公司電費,MMO_ATT_A06_4_201606,1,17
MMO_ATT,S174315DE5DC23635B,太平洋百貨商品券,MMO_ATT_A07_2_201606,3,7
MMO_ATT,T229CC62580CFF25CB,台灣電力公司電費,MMO_ATT_A06_4_201606,1,55
MMO_ATT,N29D3C1190EDF6514D,黃金炸蝦堡+冰紅茶(L),MMO_ATT_A02_33_201606,1,21
MMO_ATT,F223AD82DD2D84D697,現金抵用券100元,MMO_ATT_A12_37_201606,1,40
MMO_ATT,P1EA44C6704C241EDF,1000元即享券乙份,MMO_ATT_A02_80_201608,1,11
MMO_ATT,G1D654D9C6D77AF126,EZ訂,MMO_ATT_A04_1_201606,2,2
MMO_ATT,M27636AFCC6B99EE15,現金抵用券100元,MMO_ATT_A12_37_201606,1,7
MMO_ATT,F14FC6E805EBFEAC02,聚 北海道昆布鍋套餐乙份,MMO_ATT_A02_50_201606,2,58
MMO_ATT,F2D1253F2C07B31AED,統一阪急百貨,MMO_ATT_A08_1_201606,1,46
MMO_ATT,Q28D1E5E7866C530E6,茶裏王日式綠茶PET600,MMO_ATT_A12_12_201606,2,89
MMO_ATT,S20BFD787FA3C5531E,CITYCAFE中熱拿鐵,MMO_ATT_A12_31_201606,1,53
MMO_ATT,E1AB3675607E484837,聚 北海道昆布鍋套餐乙份,MMO_ATT_A02_50_201606,1,68
MMO_ATT,G2D9B02705DD83C47C,台灣聯通市區停車,MMO_ATT_A03_6_201606,1,1
MMO_ATT,A2B7F59C46443D8EE0,伯朗咖啡CAN240,MMO_ATT_A02_42_201610,1,6
MMO_ATT,O2F5254566EA43934B,火腿歐姆蛋堡+冰紅茶(L)乙份,MMO_ATT_A02_11_201606,2,34
MMO_ATT,L17411AFE47CFA9045,CITYCAFE大冰美式,MMO_ATT_A12_29_201606,1,81
MMO_ATT,P20ADA20FDF1624A0A,伯朗咖啡CAN240,MMO_ATT_A02_42_201610,1,12
MMO_ATT,V2DCE6F04FA5A3AE08,東方航空積分,MMO_ATT_A03_4_201606,2,41
MMO_ATT,N275B4A83430257545,遠傳電信,MMO_ATT_A06_2_201606,1,90
MMO_ATT,F2AD90ABDD7E5E0BAE,嘟嘟房市區停車,MMO_ATT_A03_5_201606,1,2
MMO_ATT,T2A2DAF9F009011238,1000元即享券乙份,MMO_ATT_A02_80_201608,1,56
MMO_ATT,E212070D7332F1A34E,聚 北海道昆布鍋套餐乙份,MMO_ATT_A02_50_201606,2,63
MMO_ATT,L229DC03828CEE192A,新光三越商品券,MMO_ATT_A07_1_201606,1,17
MMO_ATT,X2188C641ECCB28AF4,中華電信,MMO_ATT_A06_1_201606,1,55
MMO_ATT,F2E027F18686B7FFB3,500元乙份即享券,MMO_ATT_A02_69_201608,2,63
MMO_ATT,F22A360F63D0D91A43,遠傳電信,MMO_ATT_A06_2_201606,1,59
MMO_ATT,A1BDD992D8334393E7,1000元乙份即享券,MMO_ATT_A02_53_201606,1,50
MMO_ATT,F288857B48002A9032,順發3C,MMO_ATT_A08_56_201606,1,84
MMO_ATT,H25098AD854C8F7D7D,60元飲品乙杯,MMO_ATT_A02_8_201606,1,22
MMO_ATT,A2E1B09C16A3A97154,太平洋百貨商品券,MMO_ATT_A07_2_201606,1,4
MMO_ATT,F2C344F920137A3CBB,套餐B二選一,MMO_ATT_A02_18_201606,2,57
MMO_ATT,E2967A67905A00694D,蜜汁烤雞堡+薯條(L)+冰紅茶(L)乙份,MMO_ATT_A02_39_201606,1,57
MMO_ATT,L20D431E273319A4DB,中華電信,MMO_ATT_A08_52_201606,1,6
MMO_ATT,U240ACB885E63711D6,亞洲萬里通里數,MMO_ATT_A03_3_201606,1,12
MMO_ATT,A2101D5DE8BB4CB679,CITYCAFE中冰美式,MMO_ATT_A12_25_201606,1,66
MMO_ATT,D2ED8D5B92E6D74AC3,新光三越商品券,MMO_ATT_A07_1_201606,1,37
MMO_ATT,R2B35794C78AC4FCC8,長榮航空里程,MMO_ATT_A03_1_201606,1,11
MMO_ATT,P107AA220B5E8A5F99,CITYCAFE大熱拿鐵,MMO_ATT_A12_34_201606,1,26
MMO_ATT,F187903D5AE3F7C887,蕃茄吉士蛋堡+冰紅茶(L)乙份,MMO_ATT_A02_12_201606,1,22
MMO_ATT,S1EB66DCE4EAFF1964,亞洲萬里通里數,MMO_ATT_A03_3_201606,1,59
MMO_ATT,T13C7A0F1B84A1FEF6,中華電信,MMO_ATT_A06_1_201606,1,24
MMO_ATT,F261ABECB5C84A5265,統一麥香奶茶TP300,MMO_ATT_A12_2_201606,1,6
MMO_ATT,U1ABB1053C91F10A4B,現金抵用券200元,MMO_ATT_A12_38_201606,1,80
MMO_ATT,S2AA1276A866607954,台糖量販,MMO_ATT_A08_38_201606,1,73
MMO_ATT,F2F2D41F7287235D25,長榮航空里程,MMO_ATT_A03_1_201606,1,64
MMO_ATT,F1BEE2619B8D702032,現金抵用券100元,MMO_ATT_A12_37_201606,3,67
MMO_ATT,T2B63630ED61A6357F,太平洋百貨商品券,MMO_ATT_A07_2_201606,5,28
MMO_ATT,M2D27DFBC86EB2D9FA,新光影城,MMO_ATT_A04_2_201606,1,90
MMO_ATT,F22C97940871F90E8B,EZ訂,MMO_ATT_A04_1_201606,1,12
MMO_ATT,D1F626E24F9C308633,新光三越商品券,MMO_ATT_A07_1_201606,1,63
MMO_ATT,A1A749FE99A7B0E80B,CITYCAFE中冰美式,MMO_ATT_A12_25_201606,1,8
MMO_ATT,N131F980AC99D13FAD,CITYCAFE中熱拿鐵,MMO_ATT_A12_31_201606,1,1
MMO_ATT,A2E5CF569AB3648F94,薑燒珍珠堡+薯條(L)+冰紅茶(L)乙份,MMO_ATT_A02_40_201606,1,1
MMO_ATT,N149CF0259EDD15056,台灣高鐵紅利購票優惠(台北-台南),MMO_ATT_A03_14_201606,1,18
MMO_ATT,S22D1F579BB3612311,長榮航空里程,MMO_ATT_A03_1_201606,1,3
MMO_ATT,F2995DFDCA536AD613,超值早餐49元現金抵用券,MMO_ATT_A12_40_201606,2,45
MMO_ATT,Q15E2890AF6E89976A,遠傳電信,MMO_ATT_A06_2_201606,3,42
MMO_ATT,M2D88B975C2C0FAB22,CITYCAFE中熱美式,MMO_ATT_A12_26_201606,1,66
MMO_ATT,R1EB779CB41CEEC23B,新光影城,MMO_ATT_A04_2_201606,1,10
MMO_ATT,A26DD121A0DA6B8641,現金抵用券30元,MMO_ATT_A12_36_201606,1,31
MMO_ATT,R2505F1D44EAFC4D0C,凍頂烏龍茶(大杯),MMO_ATT_A02_13_201608,3,8
MMO_ATT,F2E1AF75798BF8D785,太平洋百貨,MMO_ATT_A08_3_201606,1,1
MMO_ATT,N29CC7F6A16EB413AF,伯朗咖啡CAN240,MMO_ATT_A02_42_201610,1,34
MMO_ATT,C2D9C8D072613F6552,太平洋百貨商品券,MMO_ATT_A07_2_201606,1,88
MMO_ATT,0560457F3386EE89F1,嘟嘟房市區停車,MMO_ATT_A03_5_201606,1,39
MMO_ATT,F108446395D411466F,西堤牛排$570套餐乙份,MMO_ATT_A02_51_201606,1,16
MMO_ATT,E114EE7807794F2E25,CITYCAFE中熱拿鐵,MMO_ATT_A12_31_201606,2,29
MMO_ATT,N2D1B05EE265064320,聚 北海道昆布鍋套餐乙份,MMO_ATT_A02_50_201606,2,39
MMO_ATT,R286AAAA119BEC5D66,現金抵用券200元,MMO_ATT_A12_38_201606,1,11
MMO_ATT,A1EDBFC6B49460F366,長榮航空香港來回機票,MMO_ATT_A03_15_201606,1,32
MMO_ATT,F250A6A231D9529FB1,in89豪華數位影城,MMO_ATT_A04_3_201606,1,1
MMO_ATT,F2703760E394E06505,遠傳電信,MMO_ATT_A06_2_201606,1,80
MMO_ATT,E1E141428A954FF2B7,茶葉蛋,MMO_ATT_A12_7_201606,5,14
MMO_ATT,R1FC7F32B9926B20C1,30元甜甜圈任選(一入)乙份,MMO_ATT_A02_2_201606,1,5
MMO_ATT,Q22DFDC136020FA712,TreeMall,MMO_ATT_A08_59_201606,4,27
MMO_ATT,V21A2B4AF27C82F5BF,酸梅汁(大杯),MMO_ATT_A02_14_201608,1,43
MMO_ATT,A2431712F1F5797811,1000元即享券乙份,MMO_ATT_A02_80_201608,2,30
MMO_ATT,N208E9DFEA6D9DA1F9,新光三越商品券,MMO_ATT_A07_1_201606,1,54
MMO_ATT,Q183F55A640B5FBDC3,1000元即享券乙份,MMO_ATT_A02_80_201608,1,89
MMO_ATT,D257242B245BF0E573,momo百貨,MMO_ATT_A08_8_201606,1,19
MMO_ATT,F12A55D2C186AB4ED7,碳燒鐵觀音(大杯),MMO_ATT_A02_12_201608,1,11
MMO_ATT,E2980B9C46DA4C3F80,波士頓派(切片),MMO_ATT_A02_3_201608,1,53
MMO_ATT,H1F9947084793652E8,CITYCAFE中冰美式,MMO_ATT_A12_25_201606,1,7
MMO_ATT,G2EC4A5443CFB6CC25,35元飲品任選一,MMO_ATT_A02_3_201606,1,73
MMO_ATT,F261243E272ACD2D3A,西堤牛排$570套餐乙份,MMO_ATT_A02_51_201606,1,52
MMO_ATT,A25AF5E6B405AC4569,EZ訂,MMO_ATT_A04_1_201606,2,22
MMO_ATT,G24646E6C5312ECFB5,現金抵用券100元,MMO_ATT_A12_37_201606,1,74
MMO_ATT,P255043D39C5FBEB7B,CITYCAFE大冰拿鐵,MMO_ATT_A12_35_201606,5,52
MMO_ATT,A1F821D0C9FEA033A0,Lays樂事美國經典原味洋芋片(袋),MMO_ATT_A02_49_201610,1,41
MMO_ATT,M1D287ECDF42F90B6D,新光三越商品券,MMO_ATT_A07_1_201606,1,34
MMO_ATT,L287324ADD3C4B54C9,CITYCAFE大熱拿鐵,MMO_ATT_A12_34_201606,1,81
MMO_ATT,L2E81B39EF8FFF3349,momo百貨,MMO_ATT_A08_8_201606,1,64
MMO_ATT,N16D203AB61A17F532,現金抵用券100元,MMO_ATT_A12_37_201606,2,44
MMO_ATT,V266FECB22247AA714,現金抵用券100元,MMO_ATT_A12_37_201606,2,54
MMO_ATT,R259D28189FE4151E7,現金抵用券100元,MMO_ATT_A12_37_201606,1,8
MMO_ATT,P2130F1DA1C81FE362,CITYCAFE中熱拿鐵,MMO_ATT_A12_31_201606,1,56
MMO_ATT,H2527D05FA7EFB4822,金莎巧克力3粒裝,MMO_ATT_A02_52_201610,1,31
MMO_ATT,T201E50FAF789C7772,遠傳電信,MMO_ATT_A06_2_201606,4,5
MMO_ATT,G2F2BF7AFC2D71F9C2,茶葉蛋,MMO_ATT_A12_7_201606,1,18
MMO_ATT,J275DB96466DBECB26,熊貓珍奶(大杯),MMO_ATT_A02_16_201608,5,7
MMO_ATT,T2E67E7BEE2B585ECD,1000元乙份即享券,MMO_ATT_A02_53_201606,1,3
MMO_ATT,M23D6FF08E975CF9BF,中華電信,MMO_ATT_A08_52_201606,1,19
MMO_ATT,F24B76D3E4BFE4BE52,冰紅茶(M)乙份,MMO_ATT_A02_4_201606,1,42
MMO_ATT,Q2FDF0E541E94D0A07,新光三越商品券,MMO_ATT_A07_1_201606,1,6
MMO_ATT,F1FBCCB21094C84D6C,西堤牛排$570套餐乙份,MMO_ATT_A02_51_201606,1,78
MMO_ATT,H14D2B034638D66C6D,下午茶鬆餅組 (中杯本日咖啡+鬆餅),MMO_ATT_A02_52_201608,1,79
MMO_ATT,M2B5FD1F15644B9E11,遠傳電信,MMO_ATT_A06_2_201606,1,79
MMO_ATT,W283F618B9503C0B2C,太平洋百貨商品券,MMO_ATT_A07_2_201606,3,8
MMO_ATT,A21A680FFE6C2F92BF,1000元即享券乙份,MMO_ATT_A02_80_201608,1,14
MMO_ATT,A290D98ADBE2CD7A6C,雞丼乙份,MMO_ATT_A02_19_201606,1,48
MMO_ATT,K141300823CA92DAA9,科學麵原味,MMO_ATT_A12_6_201606,1,6
MMO_ATT,T28182C470B403F44C,現金抵用券100元,MMO_ATT_A12_37_201606,2,56
MMO_ATT,B29A5EE3C039E4C303,中華電信,MMO_ATT_A08_52_201606,1,79
MMO_ATT,K2D1C2BA20A679C16A,統一麥香奶茶TP300,MMO_ATT_A12_2_201606,1,2
MMO_ATT,P2F400FCC0A78AD0F5,統一麥香奶茶TP300,MMO_ATT_A12_2_201606,1,3
MMO_ATT,L1E05BB4C97A2A822D,中華電信,MMO_ATT_A06_1_201606,1,10
MMO_ATT,E2079A8704CE19D2EC,長榮航空里程,MMO_ATT_A03_1_201606,1,70
MMO_ATT,N149CF0259EDD15056,華堡豪華套餐,MMO_ATT_A02_61_201608,1,14
MMO_ATT,S1C192879E388E96BF,1000元即享券乙份,MMO_ATT_A02_80_201608,2,49
MMO_ATT,C2AE07E9B51771B05E,500元乙份即享券,MMO_ATT_A02_69_201608,1,24
MMO_ATT,C2E5B667A38935ECFF,太平洋百貨商品券,MMO_ATT_A07_2_201606,1,13
MMO_ATT,N2AC8B9A0ECC5E7D30,黑松沙士PET600,MMO_ATT_A12_19_201606,1,50
MMO_ATT,A174A76D8086C86593,現金抵用券100元,MMO_ATT_A12_37_201606,1,52
MMO_ATT,A283EEF0699B8042E5,現金抵用券200元,MMO_ATT_A12_38_201606,1,38
MMO_ATT,F29C5900B84CE3D42F,現金抵用券100元,MMO_ATT_A12_37_201606,1,82
MMO_ATT,J20484D6978F9D9256,中華電信,MMO_ATT_A08_52_201606,1,81
MMO_ATT,L26D64EABA1A2780F3,EZ訂,MMO_ATT_A04_1_201606,1,26
MMO_ATT,J154D703E18217D978,茶葉蛋,MMO_ATT_A12_7_201606,1,5
MMO_ATT,E204C5BC9FE18F9ADD,茶葉蛋,MMO_ATT_A12_7_201606,3,59
MMO_ATT,F22CB7C399ADCDF6D9,大都會衛星車隊,MMO_ATT_A03_11_201606,1,42
MMO_ATT,E187B4D07F9ACEE888,新光三越商品券,MMO_ATT_A07_1_201606,1,7
MMO_ATT,L1976B35BB67BDC3C1,蕃茄吉士蛋堡+冰紅茶(L)乙份,MMO_ATT_A02_12_201606,2,15
MMO_ATT,R1E056A1E4F52821D0,50元飲品任選乙份(限To-Go門市使用),MMO_ATT_A02_8_201608,1,1
MMO_ATT,F2140AFD3615CF1306,CITYCAFE大冰拿鐵,MMO_ATT_A12_35_201606,1,52
MMO_ATT,H27A6B8842C83B80CE,遠傳電信,MMO_ATT_A06_2_201606,3,36
MMO_ATT,N2124363E43C565A84,台灣自來水水費,MMO_ATT_A06_5_201606,3,15
MMO_ATT,G1C5833CFDEC680BF2,現金抵用券100元,MMO_ATT_A12_37_201606,2,74
MMO_ATT,K2671BC6B4A112C2B9,CITYCAFE大冰拿鐵,MMO_ATT_A12_35_201606,1,2
MMO_ATT,F1D9F29C4127343948,太平洋百貨商品券,MMO_ATT_A07_2_201606,1,41
MMO_ATT,P2F299F6172D564C1B,30天音樂體驗兌換券乙份,MMO_ATT_A02_37_201606,2,22
MMO_ATT,R27E553FFC4E8CDBF9,長榮航空里程,MMO_ATT_A03_1_201606,1,12
MMO_ATT,f2345F0A769D3EA997,太平洋百貨商品券,MMO_ATT_A07_2_201606,1,85
MMO_ATT,F226AC780EAD704701,薑燒珍珠堡+薯條(L)+冰紅茶(L)乙份,MMO_ATT_A02_40_201606,1,65
MMO_ATT,F1B1464977B4094776,茶葉蛋,MMO_ATT_A12_7_201606,2,83
MMO_ATT,D15271FFC89E6E302F,現金抵用券100元,MMO_ATT_A12_37_201606,1,75
MMO_ATT,A2AEE378EF117E40BE,比漾廣場商品券,MMO_ATT_A07_3_201606,2,44
MMO_ATT,R2CF9CA2B7489BAABB,長榮航空亞洲線來回機票,MMO_ATT_A03_17_201606,1,52
MMO_ATT,U2574BFA5052546C94,聚 北海道昆布鍋套餐乙份,MMO_ATT_A02_50_201606,1,79
MMO_ATT,F23A8947D172B3B0CB,蜜汁烤雞堡+薯條(L)+冰紅茶(L)乙份,MMO_ATT_A02_39_201606,1,17
MMO_ATT,F1A3991696F5226A9E,6塊炸雞桶+2杯可樂(小)乙份,MMO_ATT_A02_47_201606,1,30
MMO_ATT,R26BCB6D6A0C995D54,統一麥香紅茶TP300,MMO_ATT_A12_5_201606,1,8
MMO_ATT,Q2B82BCECCF354DD39,台灣高鐵紅利購票優惠(台北-台南),MMO_ATT_A03_14_201606,1,75
MMO_ATT,N29932CC142104C77F,中華電信,MMO_ATT_A08_52_201606,1,60
MMO_ATT,L262D76D4B2322FD54,摩斯漢堡+冰紅茶(L)乙份,MMO_ATT_A02_27_201606,1,1
MMO_ATT,S2041CBEF8AF1525DB,現金抵用券100元,MMO_ATT_A12_37_201606,1,70
MMO_ATT,E20549BC6D5EC03524,太平洋崇光百貨,MMO_ATT_A08_2_201606,1,87
MMO_ATT,A1A134492A2C460626,冰紅茶(M)乙份,MMO_ATT_A02_4_201606,1,74
MMO_ATT,A2F53B5FC3ECEFBFFC,太平洋崇光百貨,MMO_ATT_A08_2_201606,1,75
MMO_ATT,B2A3F3368DE2118902,七七巧菲斯(增量版),MMO_ATT_A12_1_201606,1,76
MMO_ATT,F2189D8A8D30986E1A,EZ訂,MMO_ATT_A04_1_201606,2,90
MMO_ATT,F2B62B1942DAF56851,統一阪急百貨,MMO_ATT_A08_1_201606,1,56
MMO_ATT,A0FDF7DAEF5B713230,BBQ烤雞8塊(四腿四翅)乙份,MMO_ATT_A02_42_201606,1,40
MMO_ATT,Q291FE0357599C7341,拿鐵／卡布奇諾／特調咖啡(M) 乙杯,MMO_ATT_A02_15_201608,1,80
MMO_ATT,M23C8D87632F69EF8D,午茶組二選一,MMO_ATT_A02_31_201606,1,89
MMO_ATT,S1E2B87CCBFB7D4716,1000元即享券乙份,MMO_ATT_A02_80_201608,1,55
MMO_ATT,S2C790B9CB7FFC9E4D,中華電信,MMO_ATT_A06_1_201606,1,14
MMO_ATT,B164E1D836F96F7525,CITYCAFE大冰拿鐵,MMO_ATT_A12_35_201606,1,20
MMO_ATT,N21A57233D10D7D899,現金抵用券100元,MMO_ATT_A12_37_201606,2,16
MMO_ATT,K28FDE33B9C26F220C,嘟嘟房市區停車,MMO_ATT_A03_5_201606,1,83
MMO_ATT,Y1BEBB13A7E5D83776,in89豪華數位影城,MMO_ATT_A04_3_201606,1,42
MMO_ATT,Q1C2551615A51A96DA,茶葉蛋,MMO_ATT_A12_7_201606,1,86
MMO_ATT,F27C7633A008947A53,京站時尚廣場,MMO_ATT_A08_7_201606,1,48
MMO_ATT,O21C69F306240AE577,嘟嘟房市區停車,MMO_ATT_A03_5_201606,1,8
MMO_ATT,P2807B03BBB278BB44,中華電信,MMO_ATT_A08_52_201606,1,35
MMO_ATT,U237962E46D29C905A,台灣自來水水費,MMO_ATT_A06_5_201606,1,11
MMO_ATT,M19EB5225149E5FD6B,1000元即享券乙份,MMO_ATT_A02_80_201608,1,60
MMO_ATT,A2237F4AAD02247576,活力早餐厚吐司加蛋(附60元飲料)乙份,MMO_ATT_A02_16_201606,1,78
MMO_ATT,A269B3C9A5E5C248F9,50元飲品任選乙份(限To-Go門市使用),MMO_ATT_A02_8_201608,1,84
MMO_ATT,E12F6E345888D320E8,中華電信,MMO_ATT_A06_1_201606,1,55
MMO_ATT,A2CA34D610A24167F8,七七巧菲斯(增量版),MMO_ATT_A12_1_201606,1,59
MMO_ATT,Q2D5C4AF5602766B43,1000元即享券乙份,MMO_ATT_A02_80_201608,1,16
MMO_ATT,A28466A3B81E1A896B,嘟嘟房市區停車,MMO_ATT_A03_5_201606,1,7
MMO_ATT,F15F0E7EF7CDFBAA29,長榮航空里程,MMO_ATT_A03_1_201606,1,22
MMO_ATT,R2066472E7C6377074,LOTTE PEPERO 巧克力棒,MMO_ATT_A02_51_201610,1,12
MMO_ATT,T2FC3CB548D10F7191,CITYCAFE中熱拿鐵,MMO_ATT_A12_31_201606,1,60
MMO_ATT,A1F32AF6CB8492E55E,太平洋百貨,MMO_ATT_A08_3_201606,1,7
MMO_ATT,T2BD91C85E8CF463F5,現金抵用券100元,MMO_ATT_A12_37_201606,5,40
MMO_ATT,O273219A932824E8B1,比漾廣場商品券,MMO_ATT_A07_3_201606,1,79
MMO_ATT,F1E27D52240943733C,統一麥香奶茶TP300,MMO_ATT_A12_2_201606,1,12
MMO_ATT,J154D703E18217D978,現金抵用券200元,MMO_ATT_A12_38_201606,1,11
MMO_ATT,V25C8FD32E49C2AAC9,現金抵用券100元,MMO_ATT_A12_37_201606,1,13
MMO_ATT,D297C3560D9D5BBB64,100元即享券乙份,MMO_ATT_A02_39_201608,1,60
MMO_ATT,P27E286532E9D53AC3,黑咖啡(M) 乙杯,MMO_ATT_A02_7_201608,2,10
MMO_ATT,F2A32D9DB4818F56A3,EZ訂,MMO_ATT_A04_1_201606,1,79
MMO_ATT,D24C1E05C65312E4DB,大王香雞堡豪華套餐,MMO_ATT_A02_60_201608,1,90
MMO_ATT,N1E1C32B70D2870D25,新光三越商品券,MMO_ATT_A07_1_201606,4,43
MMO_ATT,A1EEBC3575F076414C,福慧網市區停車,MMO_ATT_A03_8_201606,1,42
MMO_ATT,E1EAB2BFB78BD2731B,EZ訂,MMO_ATT_A04_1_201606,2,77
MMO_ATT,K1EB7F2FF715CE81ED,現金抵用券100元,MMO_ATT_A12_37_201606,1,61
MMO_ATT,N2CF1DFC8B48639127,茶葉蛋,MMO_ATT_A12_7_201606,1,69
MMO_ATT,R21A43949F81D84F2B,中華電信,MMO_ATT_A08_52_201606,2,29
MMO_ATT,Q2B541EB34336F10C7,中華電信,MMO_ATT_A08_52_201606,1,10
MMO_ATT,F21DAED8441D35FF45,遠傳電信,MMO_ATT_A06_2_201606,1,14
MMO_ATT,M212C40FBA59BC043D,遠傳電信,MMO_ATT_A06_2_201606,1,10
MMO_ATT,A2DF288FD1A773E9BF,茶裏王日式綠茶PET600,MMO_ATT_A12_12_201606,1,7
MMO_ATT,J2770AD5C040C32DC5,太平洋百貨商品券,MMO_ATT_A07_2_201606,2,1
MMO_ATT,A23BCED7DA51D72571,新光三越商品券,MMO_ATT_A07_1_201606,1,14
MMO_ATT,F16D4F0FBBE0A0942D,CITYCAFE大冰拿鐵,MMO_ATT_A12_35_201606,1,56
MMO_ATT,U21C5EEBA7F33A9E3F,現金抵用券100元,MMO_ATT_A12_37_201606,3,75
MMO_ATT,F23C3EF31710182757,遠傳電信,MMO_ATT_A06_2_201606,1,12
MMO_ATT,FDE2FA989946FB8351,遠傳電信,MMO_ATT_A06_2_201606,1,5
MMO_ATT,V12B02F700262EE4F5,中華電信,MMO_ATT_A06_1_201606,1,45
MMO_ATT,K2D0CC2A1D1CBDF731,現金抵用券100元,MMO_ATT_A12_37_201606,1,30
MMO_ATT,B19E1562209D03D340,檸檬蛋糕,MMO_ATT_A02_1_201608,1,28
MMO_ATT,F2DFEFB512F7C8D431,長榮航空里程,MMO_ATT_A03_1_201606,1,5
MMO_ATT,P25EF69B60AD950BDD,新光影城,MMO_ATT_A04_2_201606,1,10
